Total score =,55283.25
391,14791,15403,15262,12893
392,14791,15403,12361,10578
393,14791,14940,15163,15401
394,14791,14772,13297,14622
395,15119,15208,10578,15113
396,14791,10161,15551,15743
397,14791,15815,15817,10477
398,15403,15421,15755,10479
399,14791,10686,15110,15128
400,14791,15322,15135,15144
401,14791,10197
402,14806,15709,15436,15579
403,14806,15306,15727,15208
404,15229,10854,15456,14625
405,14806,10202,12642,14642
406,10103,15418,15728,14238
407,15334,14365,15459,15460
408,15334,15709,12074,15810
409,15334,15702,15632,15796
410,10102,12871,12074,14978
411,15334,14614,15512,15778
412,15334,15702,15575,13299
413,15702,15738,15789,15578
414,15334,15298,12642,15040
415,15702,15511,15328,13755
416,15334,15702,14430,15163
417,15334,14603,15575,15576
418,15334,15016,15575,15766
419,15334,15702,13277,15600
420,15403,15269,12822,10588
421,15403,10159,15709,15721
422,15403,13371,10578,12964
423,15702,15578,15579,10533
424,15702,14446,15724,15575
425,15702,14430,10369,15436
426,15702,14356,15016,15788
427,15702,15229,15040
428,15702,15304,10290,15193
429,15812,14620,14622,14893
430,10083,14940,15379,14603
431,10003,10083,15704,15530
432,15215,15632,14081,10232
433,10003,15786,15760,13437
434,15382,10166,10167,15781
435,10003,15704,13996,15628
436,10047,15237,15119,10854
437,10003,15814,14021,10588
438,10003,10102,15322,15628
439,10202,12642,15016,12909
440,10003,10104,15191,15781
441,13483
442,10003,12361
443,15708,15623,10853,14978
444,15528,15534,13960,15600
445,10003,10091,10533,15133
446,10195,15623,15742,15808
447,10003,10091,10232,13957
448,13997,15511,15579,15115
449,10047,15214,15215,15137
450,12828,14969,10195,15818
451,10003,13424,15122,15197
452,15736,15799,15756,13340
453,15707,12360,14587,14614
454,10042,14444,15712,14893
455,10042,15608,10316,14483
456,10042,13772,15454,14459
457,14940,13638,14568,15718
458,10042,12828,14940,15704
459,15306,15307,15214,15776
460,10042,10396,15456,13437
461,10042,15807,15789,14625
462,10042,15122,15789,15791
463,10042,15331,14274,14587
464,10042,10047,15215,15737
465,12524,14743,15578,15760
466,10042,10289,10290,15342
467,10042,15563,12964,15110
468,10042,14365,10197,14483
469,10042,10853,15208,15146
470,10042,10686,10290,10532
471,12828,15704,15214,13996
472,12828,15621,12074,15096
473,15732,15598,15770
474,10047,14155,15563,14238
475,10047,12828,14091
476,10047,15228,15712,15425
477,10690,15511,15790,15769
478,12828,13955,15753,14606
479,12828,15576,15796,10595
480,15356,15731,15459,15460
481,15738,13997,15799,14893
482,10047,12642,15199,12496
483,15727,15237,15342,14614
484,15385,13755,12021,12893
485,15421,15704,12524,12126
486,15379,15705,15727,15385
487,12828,10167,10316,10477
488,10104,15726,14432,14793
489,14375,10854,10531,10589
490,14870,10290,15578,10533
491,10195,15757,15125,15137
492,15708,14642,15127,15135
493,13997,13957,14454,15747
494,10159,10232,15096,10595
495,15531,15737,12361,12126
496,12828,14253,10197,15166
497,10047,15307,10478,15137
498,10047,10009,15530,12964
499,10195,10257,14626,15747
500,10047,13087,15709,10853
501,10195,15196,12050,12496
502,15419,15193,10531,15818
503,10194,15322,14743,15126
504,15709,15197,14483,12893
505,10047,13088,15708,15146
506,10083,15401
507,10083,14940,15703,14614
508,10083,13087,14940,15704
509,10084,15703,14978,15277
510,10084,13755
511,14376,14870,15287,13774
512,12828,15815,14677,13344
513,12828,15379,15703,14375
514,14043,10477,12871,10533
515,12828,15706,15193,15747
516,13087,15793,12074,15512
517,13087,13088,15709,15791
518,13087,15215,14206,15786
519,10202,14385,14386,13424
520,15727,10853,10804
521,15393,10197,13996,15781
522,13088,15534,15268,15771
523,15421,10533,14482,15748
524,13997,15789,14238,15779
525,13087,14578,15197,15342
526,10091,10853,10595,10596
527,15265,15511,15578,13755
528,10194,14430,15159,15747
529,13088,14940
530,13088,10103,14373,15122
531,15705,15322,15628,14576
532,13088,10009,14365,10531
533,13088,15623,15194
534,14940,14505,14605,15448
535,15152,14408,13563,15450
536,14940,15421,15704,10104
537,14940,15421,10594,10596
538,14940,15159,10531,10606
539,14940,15709,14375,15793
540,14940,10009,14576,15781
541,14969,10232,10369,15753
542,14969,15704,14870,14432
543,14969,15715,10158,10160
544,14969,10313,14408,15759
545,10197,13483,15720,15138
546,14969,14982,15598,12909
547,14969,10158,15791,15564
548,15378,15379,15597,15762
549,15788,10588,12909,13075
550,10257,10686,15791,12909
551,14081,15534,15198,10480
552,15378,15152,15427,14893
553,15378,10195,15551,15197
554,15378,15228,10194,14772
555,15419,15781,15115,15146
556,15379,14253,10604,10801
557,15814,15736,14505,15748
558,15420,15704,14373,15194
559,15421,15706,15708,14614
560,15379,15420,15545,15793
561,15379,15420,15796,15797
562,14432,10801,14622,15813
563,15788,14483,14626,15747
564,15208,14614,15277,15328
565,15419,15229,15757,13437
566,15419,15418,14021,10482
567,15708,15734,13561,14060
568,15419,14870,15548,10606
569,10102,10160,15530,14576
570,15735,15742,15127,15128
571,15703,15511,14408,15193
572,15420,13997,10531,13297
573,15421,14081,10484,12054
574,15421,15730,15731,14642
575,15421,15715,15745,10532
576,14642,14408,15576,15759
577,15421
578,14587,10479,12051,15801
579,15421,10686,14483,15781
580,14603,15760,14978,14979
581,15800,15817,14677,15776
582,15732,14274,15748,12495
583,13424,15265,15268,15269
584,15306,15418,13955,12822
585,15229,15799,13960,15796
586,15726,15729,14365,10606
587,15714,14356,15817,13299
588,15722,10801,14622,14893
589,15331,12301,15201,15812
590,15228,15796,15561
591,15228,15307,10160,15138
592,15703,15705,15632,15534
593,15729,15385,15801,10589
594,15703,15705,14642,12052
595,15703,15708,15534,12021
596,15703,15788,15534,14578
597,14926,13957,15790,15764
598,15704,10257,13996,14626
599,15191,10531,14482,15128
600,15382,14043,14578,15815
601,15705,15762,14505,15277
602,15705,13977,12642,10772
603,10008,15313,15166,15621
604,10008,10102,14274,15456
605,15735,14743
606,10008,15398,15198,15578
607,15725,15197,12054,15512
608,10009,14356,10804,10589
609,10008,13997,10804,13755
610,15623,12301,15198,15201
611,10009,10167,15600,10532
612,15711,15723,15215,14376
613,15726,15786,15815,10589
614,10008,15381,15382,15706
615,15729,15197,14587,15512
616,15331,15735,10391,15198
617,10009,15385,14772,12909
618,10009,15728,15729,15775
619,10008,10091,10102,13344
620,10195,15322,14430,10531
621,15734,15198,15096,15328
622,15528,10195,15196,15427
623,10091,15529,14614,15096
624,15381,15191,10532,15801
625,10232,15789,15191,15192
626,10008,15708,15511,14060
627,10091,15628,15629,14614
628,10008,13277,14207,14793
629,10009,13997,15742,14926
630,10102,10194,10195,15328
631,14408,15191,10531,13340
632,15381,15811,15817,15115
633,10194,10195,14021,15159
634,14743,15133,15135,15137
635,10091,15456,13297,10606
636,10103,15331,13075,15126
637,10103,10531,10532,12893
638,10103,15706,14408,12361
639,15793,14626,15159,13297
640,10009,15531,14459,13297
641,14373,15208,14483,10533
642,15122,15193,10533,15818
643,10091,14408,14482,15113
644,15119,10477,15110,15133
645,15192,10596,12964,13437
646,12524,14743,15194,15195
647,10161,10853,15208,10596
648,10008
649,12964,15113,15118,15133
650,15122,15191,15128,15133
651,10161,15551,15192,15138
652,14043,14992,15191,10585
653,10160,15268,15119,15753
654,10161,10533,15127,15128
655,10008,15706,10195,10531
656,15623,10316,15126,15145
657,15382,10396,15818,15135
658,10158,15268,15578,15579
659,10008,15789,14626,15144
660,15381,10313,12021,15144
661,15632,15100,15140
662,10008,10195,14274,14587
663,10195,15623,15776,13345
664,10009,15307,10173,15789
665,10102,15712,15713,15716
666,10091,10102,10104,10595
667,15732,15191,15193,13340
668,10009,15727,15738,15800
669,10166,15342,15600,15748
670,10102,15712,10595,12496
671,15727,14373,15551,10478
672,15793,13299,10588,10594
673,10102,10167,14642,14274
674,10102,10197,14373,13424
675,10103,14365,12359,15342
676,15192,14432,14793,13297
677,10009,15564
678,10158,12361,10606,15127
679,10009,15736,15322,10477
680,10009,10194,14373,15115
681,14357,15214,15511,15196
682,10009,10194,15563,15142
683,10160,13955,15342,15125
684,10009,13774,13297,15125
685,15530,15166,15237,14793
686,10091,15723,13483,10479
687,15722,15724,10596,12964
688,10091,15726,15727,10532
689,10091,13483,15196,14483
690,10091,15598,10588,10589
691,15166,15195,13075,15135
692,10091,10102,15192,10533
693,10102,14253,15753,15193
694,15529,15742,10477,10606
695,10102,15191,14454,10533
696,10103,14449,15307,12496
697,15166,14432,14605,14793
698,14978,15096,15277,15427
699,10104,10166,15722,15800
700,10103,15214,14978,15810
701,10103,15726,10032,13299
702,12246,15802,15815,15801
703,10103,15306,15313,15815
704,10104,15729,15706,10594
705,10159,10373,15192,15193
706,10103,10104,15743,15744
707,15726,12524,13299,13755
708,10103,14357,15632,15548
709,15706,15214,13955,15747
710,10103,10166,14432,14772
711,14374,15119,15122,10854
712,10257,15744,15791,10589
713,15710,15152,14568,14992
714,15706,15208,13299,12893
715,15722,15632,13996,14578
716,15711,10161,15551,13344
717,10104,15166,15198,10606
718,15711,15786,15628,14432
719,10103,10104,12642,15786
720,15727,15166,15511,15800
721,15709,10194,15781,15146
722,15623,14374,14576,15720
723,10104,15159,10533,10585
724,15711,15214,10772,10532
725,15322,14992,15611,15808
726,15096,10594,15115,15145
727,10104,14642,15192,15808
728,10103,13483,15119,15208
729,10104,12074,14238,15776
730,15722,15728,14992,10531
731,15307,15726,15776,12021
732,10104,15215,15159,15570
733,10104,14576,15195,15564
734,14204,13957,10853,12021
735,10104,10194,15781,15564
736,10167,14204,15600,15113
737,15545,13484,10396,12301
738,10113,15716,14355,15632
739,15716,14373,10311,15800
740,10113,15752,15004,13299
741,15725,15807,15800,14505
742,10113,15748,14640,15813
743,10113,14444,14033,14889
744,14446,15313,15208,15261
745,10113,14446,14356,10374
746,12246,15761,10531,10533
747,14444,15714,15724,15732
748,14821,15545,15709,15811
749,10113,12246,15188,14978
750,12246,14821,15715,15716
751,10113,15732,15214,14677
752,15716,10478,12871,15561
753,12246,15732,10690,14642
754,15716,13484,15570,15760
755,15724,15725,15280,15436
756,15722,15732,14373,14482
757,10113,12246,14373,14677
758,15792,15793,15800,12871
759,12246,15197,13299,15801
760,10113,15208,10478,10532
761,10113,15732,14435,15775
762,15713,13484,15304,15277
763,10113,14991,15331,14642
764,15545,15716,15722,13299
765,12246,13638,15548,15549
766,12246,13955,13960,15436
767,14991,15725,14373,15551
768,15307,15712,15714,10166
769,15331,10854,12053,12893
770,15313,15712,15512,15808
771,14444,14446,15733,15015
772,14444,15732,15152,15800
773,15545,15331,12126,14274
774,14444,15313,15716,14605
775,10804,10604,14492,14640
776,14444,13774
777,14446,15307,13484,15427
778,15716,10373,15277,15427
779,15716,14043,15015,10578
780,15277,15328,15427,15777
781,14446,15734,15817,15460
782,15716,15193,13299,15561
783,12051,12053,12871,15813
784,14444,15712,14203,15197
785,14446,15313,15713,15716
786,14444,14446,15545,15714
787,14444,13977,15298,15549
788,14444,15716,15214,15322
789,14446,15716,13755,15261
790,14444,14576,10854,14677
791,15715,15728,15788,13340
792,14444,14446,15716,15776
793,14444,15715,14238,13345
794,14446,15732,15721
795,14446,15769,10604,14620
796,15706,10477,10478,14238
797,14449,13484,13299,15561
798,15307,10801,14640,15813
799,15786,15744,15427,14640
800,15531,10479,10480,10594
801,14821,15716,15706,14238
802,14821,15545,15714,14430
803,14821,14991,15549
804,14991,14355,15800,15817
805,14991,15715,15723,14204
806,14991,15726,15425,14893
807,13960,15748,10801,14622
808,15418,14376,15287,15758
809,15229,15579,15769,15512
810,14207,15168,15596,14459
811,15228,15531,14758
812,13997,15385,15742,14483
813,15228,10374,15459,15775
814,15578,15772,15796,14622
815,14365,15280,15460,15517
816,15743,15761,14605,14662
817,15228,15799,15119,15802
818,15228,15735,14620,14622
819,15598,15761,15762,15425
820,15764,15766,15767,15776
821,14432,15748,13755,15262
822,10311,14430,14923,14707
823,15709,13772,15596,15197
824,14926,14274,15621,10606
825,15229,13955,15761,13297
826,15551,15277,15427,15778
827,15788,15789,15578,14772
828,15528,15188,15814,10396
829,15734,15016,15596,10396
830,15706,15735,14759,12524
831,15579,15759,15766,15796
832,15229,15576,15759,10589
833,14432,14677,14772,14793
834,15193,14626,14677,14614
835,15598,15735,13424
836,13371,15799,13561,15146
837,15229,14355,12642,10686
838,15799,13955,15791,13345
839,13484,14793,14893,15813
840,15228,13277,15629,15799
841,15228,13277,14238,12021
842,15269,15511,15575,15576
843,14923,15163,15611,15782
844,13977,15298
845,10167,10202,15629,15776
846,14365,10232,15570,15575
847,12126,15564,10585,10606
848,12361,15191,14626
849,15228,15623,15759
850,10232,15122,15425,10585
851,14576,14587,15126
852,15228,15197,14483,15118
853,10595,10596,12964,13437
854,15228,13371,15815,10032
855,14357,14454,10533
856,15229,10197,15511,10853
857,15214,14375,13960,14707
858,15600,14622,14640,14893
859,15632,15576,15762,15770
860,15119,15328,15776,14620
861,13772,15401,10477,15777
862,15229,14205,14385,12871
863,15761,14707,15100,15748
864,14207,15624,15163,15611
865,14207,15168,10532,13297
866,15016,15578,15767,13297
867,15229,12074,14979,15512
868,14365,14207,15624,14626
869,14043,15585,15762,15764
870,15237,14454,14483,15759
871,15229,15758,15766,14772
872,10533,15425,10585
873,14642,10316,14626,15140
874,15735,15742,15799,10391
875,15194,10032,13437,15113
876,15229,10290,15122,15140
877,15229,10197,15425,13340
878,15306,15712,15713,15745
879,15545,15713,15715,15331
880,15306,15307,15715,15732
881,15306,15307,13638,10531
882,15418,10167,14642,13955
883,15712,15713,13705,14432
884,14081,15016,15799,13299
885,15730,15731,14373,14620
886,15306,15313,10594,10595
887,15331,15214,14626,14432
888,15313,15714,15727,15776
889,15716,15717,15331,12822
890,15717,15166,15817,13299
891,15716,15727,15786,15742
892,15306,15712,15714,10532
893,15306,15712,15196,15570
894,15306,14043,15193
895,15307,15728,15729,10373
896,15729,13774,15193,14677
897,15708,15709,12359,15776
898,15306,15716,10854
899,13957,14576,15328,15808
900,15712,10158,13996,14408
901,15306,15307,15724,15725
902,15530,15214,10288,14677
903,12524,10396,10478,10606
904,15716,15385,15551,15448
905,15706,14576,14578,12361
906,15545,15331,13774,12495
907,15215,15159,14793,13299
908,10579,10801,14640,15813
909,15728,15534,12524,14743
910,15313,14605,14793,14890
911,15799,15817,14606,14793
912,15331,15152,15802,15748
913,15716,15734,13484,13299
914,14207,14385,14386,13299
915,15735,10547,14505,15773
916,15715,10159,10531,15813
917,15313,15728,14761,12893
918,15529,10232,10804,14432
919,10167,15215,10479,13299
920,15715,15726
921,15313,15529,15551,14432
922,15313,10373,14232,14482
923,15722,15728,10532,10533
924,15313,15529,10853,12909
925,15724,15725,15166,15817
926,15237,15197,15342,15600
927,15381,10483
928,15381,10479,14432,13075
929,10167,15724,15166,10532
930,15166,10686,15817,12964
931,15382,15711,15126,15142
932,15791,15817,13075,15142
933,15382,15710,14060,15126
934,15381,15110,15140,15144
935,15382,15710,15133,15142
936,15381,15382,15126,15133
937,15530,15511,10585
938,15528,15530,15385,12050
939,15711,15791,14587,15125
940,14365,10195,15623,12361
941,15381,12052,15115,15127
942,15381,15711,14043,15144
943,15269,15194,15196,14483
944,15381,15789,10595,10596
945,15729,15817,10596,13437
946,15710,15623,10532,15135
947,15166,14576,15196,15817
948,13774,15195,15817,15118
949,15381,13483,15015,10313
950,10288,10289,10290,10531
951,15551,15534,12126,15118
952,15382,15191,15208,15142
953,15381,15745,10531,14482
954,15382,10316,15237,10596
955,14870,15195,14454,12964
956,15382,14373,15817,15138
957,15193,14626,15159,15138
958,15730,15731
959,15418,15280,12074,15778
960,15280,15753,15790,15791
961,13996,14626,14707,15512
962,15738,15629,15328,10032
963,15418,15545,15715,15152
964,14357,15511,14891,10582
965,15725,15732,10804,14432
966,15732,15168,15624,15328
967,15716,15724,15725,15732
968,15723,15166,10032,15262
969,15385,15790,15512
970,10173,13996,15152,15748
971,15733,15304,10316,15328
972,14043,14642,15004,12495
973,15015,10369,14625,15779
974,10690,15788
975,15716,15717,15815,12496
976,15623,10257,14374,10801
977,15715,10595,10596,13437
978,15706,10772,15815,15261
979,14483,10604,10801,14640
980,10232,15735,14432,14772
981,15418,14365,10232,15194
982,15786,15322,15789,15817
983,15789,14238,10606,15145
984,15418,13371,15280,10533
985,15545,15733,15152,14793
986,15716,15717,15188,15195
987,15714,13955,15776,14492
988,15545,15716,12126,14482
989,15714,15729,14642,14482
990,15710,15726,10289,15763
991,15710,15166,10289,13299
992,15712,14982,14606,15517
993,15713,14870,15287,15512
994,15712,15713,15706,15709
995,15714,15585,15748
996,15714,15597,15608,14652
997,10391,10484,15813,13563
998,10159,15166,15163,15578
999,10158,15196,15757
1000,15214,15192,10532,15425
1001,15623,15268,14603,15758
1002,15530,14356,12021,12893
1003,14374,10853,10533,14614
1004,15166,15191,15578,15145
1005,13483,15192,13437,15138
1006,13340,15126,15140,15146
1007,10312,10313,15122,15196
1008,10158,15342,14626,15818
1009,10160,15551,15096,12893
1010,15459,10585,15128
1011,15192,10531,13297,15138
1012,15623,15747,15781,14614
1013,10158,10160,10853,15720
1014,15194,15817,14587,15118
1015,10197,13483,14373,15563
1016,15788,15799,15563,15564
1017,15709,14614,10594,12021
