Total score =,36111.0
1,25266,20097,24917,25355
2,25143,21707
3,25346,25266,24347,25326
4,25219,25349,24192,25288
5,25346,25306,25282,24943
6,25346,24295,24602
7,25346,21543,25308,24760
8,23479,23112,23192,24943
9,25099,25290,24107,24958
10,20025,24417,24952,25287
11,20025,24734,25255,25316
12,23569,24728,24894,23488
13,25230,23773,24107,25342
14,20025,25111,25284,25285
15,25229,24206,23854
16,24034,23747,20258,24474
17,25062,25242,25247,25339
18,22419,24200,25133,25337
19,24369,23192,23850,24353
20,20025,24111,24964,24234
21,24206,22957
22,25318,25269,20967,23286
23,25307,24417,25101,25321
24,25308,24200,24670,24015
25,20065,20522,25264,25287
26,23045,23875,24250,24475
27,20025,22755,23237,24927
28,20025,23192,24239,25292
29,20025,23524,25359,24894
30,20025,24071,24990,25334
31,23572,24964,25144,24943
32,20025,23596,24475,21304
33,20047,23011,25282,22537
34,25266,25267,25218,20258
35,20025,23463,23884,25221
36,20025,24894,20381,25287
37,25356,25268,22755,23796
38,20025,25252,25347,24943
39,25255,25256,23790,23609
40,23524,24986,25334,24098
41,25269,25148,25347,20258
42,23524,25314,24760,25287
43,20025,20381,23775,24239
44,23011,20304,20305,22826
45,25314,24119,20304,24552
46,21543,20097,25079,20259
47,20025,20519,24917,20259
48,23524,24295,23500,25305
49,20025,25097,24552,24553
50,24272,24881,23596,24555
51,20025,20518,23854,23751
52,23045,20097,25272,20258
53,25134,24602,24917,23234
54,20025,23595,25098,25300
55,20259,24356,25334,22536
56,24894,25321,24943,24553
57,25097,25222,20291,24627
58,25133,23315,20259,21933
59,25129,24917,25279,20291
60,20025,20063,20064,20080
61,24119,23315,23989
62,23884,25356,25353,23609
63,25217,20126,25097,24990
64,20025,21533,23479,23765
65,23045,23875,25100,25321
66,20025,23234,23192,24986
67,20025,20575,23790,24963
68,20025,25238,22536,22537
69,24917,24234,25290,20301
70,20025,23596,20097,24810
71,25129,23237,23821,24664
72,20047,20126,23727,24918
73,20025,20518,23550,24645
74,25129,24490,21304,22957
75,25267,25305,24474,24107
76,20025,25253,24554,24555
77,24034,24917,20874,25097
78,20025,24368,24234,25321
79,23875,20097,24015,24607
80,20994,24368,25276,24917
81,23500,25079,21369,22827
82,24015,25099,20142,23989
83,23569,25079,25279,24990
84,20025,23765,23790,25221
85,21543,20079,20080,24321
86,20063,20064,20304,20314
87,20025,21543,24918,24356
88,20080,24234,25097,23751
89,20522,24987,24833,23500
90,24272,24880,24913,23234
91,25148,22536,22537,24554
92,20025,24894,20097,24107
93,24760,24963,20355,24558
94,24987,23765,24034,25300
95,21037,24016,20314,24546
96,23594,21369,22827,24554
97,23594,24894,25079,20668
98,23875,24356,24986,24547
99,24894,25269,24964,24547
100,25299,23084,24015,25098
101,20025,24234,24938,23192
102,24272,24034,24341,24810
103,25038,23132,25223,25284
104,21707,23524,24250,25229
105,25229,22994,23500,25300
106,21707,24239,25292,20314
107,21707,24250,23550,25339
108,25218,25219,25272,25285
109,20046,23479,23765,24833
110,21707,23045,25328,25290
111,21707,24250,25314,23609
112,21707,25314,24670,25282
113,21707,25218,25219
114,23264,22834
115,25210,24898,24899,25304
116,21707,24250,25338,24408
117,21707,25314,25145,25329
118,23875,24953,24015,24016
